Unternehmensname Latin alphabet,Bilanzsumme,Jahr,Zahlungsmittel,ROA,Eigenkapital,Kurzfristige_Verbindlichkeiten,Langfristige_Verbindlichkeiten,EK_Quote,Umsatz,Zinsschock,ABS,Zinswende_Dummy,Cash_Ratio,Groesse_Log_Bilanzsumme,Leverage,Leverage_exante,Liquidity_exante,STDebtShare,STDebtShare_exante
KUDELSKI SA,1219.07237190695,2018,112.996293112248,-0.991,436.380631726828,305.702080916094,476.989659264031,35.796,958.156415880458,-0.04,0.72,0,0.0926903896078721,7.105845497618005,0.6420387814677394,0.6500403416096271,0.1414304080515316,0.3905778804382696,0.4408052907099716
KUDELSKI SA,1155.69293107176,2019,119.080857787057,-2.116,390.589318709663,293.925196160213,471.178416201886,33.797,784.436630511995,1.6,2.0,0,0.1030384928257927,7.0524553833855155,0.6620301914043565,0.6500403416096271,0.1414304080515316,0.3841639111502555,0.4408052907099716
KUDELSKI SA,1072.50498579005,2020,182.485062798912,-0.596,325.190114346846,279.589777146934,467.725094296272,30.321,642.82834475995,3.62,4.9,0,0.170148451724433,6.977752299546657,0.6967938437066603,0.6500403416096271,0.1414304080515316,0.374125804036247,0.4408052907099716
KUDELSKI SA,1118.45995287424,2021,304.973215759232,2.013,362.033391919317,473.297906061605,283.128654893313,32.369,688.113706976002,0.25,0.25,0,0.2726724501628386,7.019707975974701,0.6763108138213071,0.6500403416096271,0.1414304080515316,0.6257023886946944,0.4408052907099716
KUDELSKI SA,890.903017911931,2022,97.4462682872632,-1.077,333.822274090506,304.708508429989,252.372235391437,37.47,651.706483343138,22.6,64.6,1,0.1093792100016167,6.792235575207594,0.6252989748840379,0.6500403416096271,0.1414304080515316,0.5469736870453815,0.4408052907099716
KUDELSKI SA,774.162335075132,2023,68.6304028366556,-2.202,249.497362648966,426.203554936368,98.4614174897986,32.228,630.738082737123,-20.407,44.581,1,0.0886511778308035,6.651781586837555,0.6777195798026627,0.6500403416096271,0.1414304080515316,0.8123346846760299,0.4408052907099716
KUDELSKI SA,516.11499303937,2024,127.284866149573,-24.067,284.14116467329,153.312498702848,78.6613296632318,55.054,346.813368442363,-33.391,50.823,1,0.2466211365029334,6.2463295953805975,0.4494615182558443,0.6500403416096271,0.1414304080515316,0.660904291586309,0.4408052907099716
KUEHNE + NAGEL INTERNATIONAL AG,6331.0,2016,841.0,14.769,2165.0,3527.0,639.0,34.197,16525.0,-0.44,2.84,0,0.1328384141525825,8.753213480544126,0.6580319064918654,0.7250851454685594,0.1191597435835164,0.8466154584733557,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,7457.0,2017,720.0,12.807,2327.0,4510.0,620.0,31.206,18594.0,-0.775,0.775,0,0.0965535738232533,8.916908467543795,0.6879442134906799,0.7250851454685594,0.1191597435835164,0.8791423001949318,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,7878.0,2018,499.0,12.617,2324.0,4877.0,677.0,29.5,20774.0,-0.04,0.72,0,0.0633409494795633,8.971829343530851,0.705001269357705,0.7250851454685594,0.1191597435835164,0.8781058696435001,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,9825.0,2019,910.0,10.656,2322.0,4929.0,2574.0,23.634,21094.0,1.6,2.0,0,0.0926208651399491,9.19268543673746,0.7636641221374045,0.7250851454685594,0.1191597435835164,0.656937225109956,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,9851.0,2020,1697.0,10.75,2413.0,5309.0,2129.0,24.495,20382.0,3.62,4.9,0,0.1722667749467059,9.19532825185568,0.7550502487057151,0.7250851454685594,0.1191597435835164,0.7137671417047593,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,14650.0,2021,2305.0,20.102,3211.0,8316.0,3123.0,21.918,32801.0,0.25,0.25,0,0.1573378839590443,9.592195614445211,0.7808191126279863,0.7250851454685594,0.1191597435835164,0.7269866247049567,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,14751.0,2022,3778.0,25.815,4147.0,7810.0,2794.0,28.113,39398.0,22.6,64.6,1,0.2561182292725917,9.599066156080047,0.7188665175242357,0.7250851454685594,0.1191597435835164,0.7365145228215768,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,10971.0,2023,2011.0,17.829,3159.0,5242.0,2570.0,28.794,23849.0,-20.407,44.581,1,0.1833014310454835,9.30301070681749,0.712059064807219,0.7250851454685594,0.1191597435835164,0.6710189452124936,0.7835924366385766
KUEHNE + NAGEL INTERNATIONAL AG,11725.0,2024,1152.0,13.97,3265.0,6429.0,2031.0,27.846,24802.0,-33.391,50.823,1,0.0982515991471215,9.36947859331448,0.7215351812366738,0.7250851454685594,0.1191597435835164,0.7599290780141844,0.7835924366385766
KUROS BIOSCIENCES AG,43.768,2016,12.369,-46.328,38.322,3.265,2.181,87.557,1.061,-0.44,2.84,0,0.2826037287515993,3.7789029567615247,0.1244288064339243,0.1263413715008184,0.2568208512005698,0.5995225853837679,0.4898568174021108
KUROS BIOSCIENCES AG,86.081,2017,16.673,-19.276,73.14,4.656,8.285,84.966,0.534,-0.775,0.775,0,0.1936896643858691,4.455288713446368,0.15033514945226,0.1263413715008184,0.2568208512005698,0.3597867243644231,0.4898568174021108
KUROS BIOSCIENCES AG,85.821,2018,18.334,-16.095,76.483,4.04,5.298,89.119,0.715,-0.04,0.72,0,0.2136306964495869,4.452263731790993,0.1088078675382482,0.1263413715008184,0.2568208512005698,0.4326408224459198,0.4898568174021108
KUROS BIOSCIENCES AG,87.852,2019,20.802,-13.458,77.855,3.64,6.357,88.621,2.561,1.6,2.0,0,0.2367845922688157,4.475653580452506,0.1137936529617993,0.1263413715008184,0.2568208512005698,0.364109232769831,0.4898568174021108
KUROS BIOSCIENCES AG,94.364,2020,28.388,-12.816,84.601,3.876,5.887,89.654,4.039,3.62,4.9,0,0.3008350642194057,4.547159644484585,0.1034610656606332,0.1263413715008184,0.2568208512005698,0.3970091160503943,0.4898568174021108
KUROS BIOSCIENCES AG,91.336,2021,28.623,-10.46,76.976,11.288,3.072,84.278,13.815,0.25,0.25,0,0.3133813611281422,4.514545014374026,0.157221686958045,0.1263413715008184,0.2568208512005698,0.7860724233983287,0.4898568174021108
KUROS BIOSCIENCES AG,82.946,2022,24.065,-19.279,68.86,12.589,1.497,83.018,17.986,22.6,64.6,1,0.2901285173486365,4.4181897936533705,0.1698213295397005,0.1263413715008184,0.2568208512005698,0.8937242652278858,0.4898568174021108
KUROS BIOSCIENCES AG,71.464,2023,14.208,-18.677,56.712,13.187,1.565,79.357,33.564,-20.407,44.581,1,0.1988133885592746,4.269193826399538,0.2064256128960035,0.1263413715008184,0.2568208512005698,0.8939126898047722,0.4898568174021108
KUROS BIOSCIENCES AG,84.538,2024,18.021,-3.958,58.748,20.899,4.891,69.493,75.555,-33.391,50.823,1,0.2131704085736592,4.437201137418537,0.3050699093898601,0.1263413715008184,0.2568208512005698,0.810352849941838,0.4898568174021108
KURSAAL-CASINO AG LUZERN,52.292,2016,13.048,2.744,25.158,9.084,18.05,48.111,45.935,-0.44,2.84,0,0.2495219153981488,3.9568433956996136,0.5188939034651572,0.4852150024186534,0.1222946483591308,0.3347829291663595,0.159884823277914
KURSAAL-CASINO AG LUZERN,38.094,2017,0.231,3.176,22.981,1.153,13.96,60.327,5.213,-0.775,0.775,0,0.00606394707828,3.640056789416368,0.3967291436971701,0.4852150024186534,0.1222946483591308,0.0762919340964732,0.159884823277914
KURSAAL-CASINO AG LUZERN,38.219,2018,0.361,0.317,23.029,0.415,14.775,60.255,4.151,-0.04,0.72,0,0.0094455637248488,3.643332774157957,0.39744629634475,0.4852150024186534,0.1222946483591308,0.0273206056616194,0.159884823277914
KURSAAL-CASINO AG LUZERN,39.784,2019,1.665,1.423,23.578,0.331,15.875,59.265,4.685,1.6,2.0,0,0.0418509953750251,3.6834648214124375,0.4073496883169113,0.4852150024186534,0.1222946483591308,0.0204245341231642,0.159884823277914
KURSAAL-CASINO AG LUZERN,44.808,2020,0.402,0.029,22.041,0.812,21.955,49.19,3.874,3.62,4.9,0,0.0089716122121049,3.8023866949075313,0.5081012319228709,0.4852150024186534,0.1222946483591308,0.0356656564325559,0.159884823277914
KURSAAL-CASINO AG LUZERN,65.681,2021,27.449,0.189,20.836,20.845,24.0,31.723,49.535,0.25,0.25,0,0.4179138563663769,4.184809690363226,0.6827697507650614,0.4852150024186534,0.1222946483591308,0.4648232801873118,0.159884823277914
KURSAAL-CASINO AG LUZERN,73.481,2022,33.142,2.91,22.785,26.696,24.0,31.008,58.538,22.6,64.6,1,0.4510281569385284,4.297026869399667,0.6899198432247792,0.4852150024186534,0.1222946483591308,0.5265898690231972,0.159884823277914
KURSAAL-CASINO AG LUZERN,74.156,2023,34.994,0.386,22.045,28.111,24.0,29.728,62.647,-20.407,44.581,1,0.4718970818274987,4.306170982370346,0.7027212902529802,0.4852150024186534,0.1222946483591308,0.5394446470035117,0.159884823277914
KURSAAL-CASINO AG LUZERN,67.766,2024,30.732,1.17,21.656,25.55,20.56,31.957,63.405,-33.391,50.823,1,0.4535017560428533,4.216060594239493,0.6804297140158782,0.4852150024186534,0.1222946483591308,0.5541097375840381,0.159884823277914
LANDI ZOLA AG,29.388,2016,0.133,6.309,6.134,3.767,19.487,20.872,103.85,-0.44,2.84,0,0.0045256567306383,3.380586427758031,0.7912753504831903,0.7596145998173278,0.0054641574969959,0.1619936355035693,0.2051797839400402
LANDI ZOLA AG,29.617,2017,0.171,5.453,6.352,6.206,17.059,21.447,113.557,-0.775,0.775,0,0.0057737110443326,3.388348520793244,0.7855285815578891,0.7596145998173278,0.0054641574969959,0.2667526327100795,0.2051797839400402
LANDI ZOLA AG,31.519,2018,0.18,5.819,6.619,4.7,20.2,21.0,124.538,-0.04,0.72,0,0.0057108410799835,3.450590538598077,0.7899996827310511,0.7596145998173278,0.0054641574969959,0.1887550200803213,0.2051797839400402
LANDI ZOLA AG,31.487,2019,0.206,6.149,7.279,4.205,20.003,23.117,130.675,1.6,2.0,0,0.0065423825705846,3.4495747622354616,0.768825229459777,0.7596145998173278,0.0054641574969959,0.1737029081295439,0.2051797839400402
LANDI ZOLA AG,33.864,2020,0.171,8.782,8.531,5.556,19.777,25.192,123.282,3.62,4.9,0,0.0050496102055279,3.5223525032186225,0.7480805575242147,0.7596145998173278,0.0054641574969959,0.2193186752457269,0.2051797839400402
LANDI ZOLA AG,33.3993,2021,0.1731,12.117,10.8889,4.9648,17.5456,32.602,132.289299999,0.25,0.25,0,0.0051827433509085,3.5085349416791987,0.6739781971478445,0.7596145998173278,0.0054641574969959,0.220555831971,0.2051797839400402
LANDI ZOLA AG,33.2834,2022,0.1676,10.789,12.1323,6.4281,14.723,36.452,149.0926,22.6,64.6,1,0.0050355432437791,3.505058774196215,0.6354849564647842,0.7596145998173278,0.0054641574969959,0.3039132716501742,0.2051797839400402
LANDI ZOLA AG,32.247,2023,0.1453,10.775,14.5173,5.466,12.2637,45.019,123.0194,-20.407,44.581,1,0.0045058455050082,3.473425015659036,0.5498092845846125,0.7596145998173278,0.0054641574969959,0.3082962486674901,0.2051797839400402
LANDI ZOLA AG,35.9498,2024,0.1439,6.064,16.2335,9.4432,10.2731,45.156,114.9961,-33.391,50.823,1,0.0040028039098965,3.582123520869244,0.5484397687886997,0.7596145998173278,0.0054641574969959,0.4789539619502645,0.2051797839400402
LANDIS+GYR GROUP AG,2625.70161373209,2016,101.043105987301,-1.153,1732.81230998517,612.31124128478,280.57806246214,65.994,1659.40096763275,-0.44,2.84,0,0.0384823261938288,7.873103420734157,0.3400574151599027,0.3374125375843147,0.0543288736690942,0.6857638888888886,0.7028579909989047
LANDIS+GYR GROUP AG,2431.05415722807,2017,101.7558193236,1.92,1723.22488323928,491.08002891815,216.749245070638,70.884,1656.31058889337,-0.775,0.775,0,0.0418566649455575,7.796080251825308,0.2911614584497234,0.3374125375843147,0.0543288736690942,0.693783157838042,0.7028579909989047
LANDIS+GYR GROUP AG,2541.47701155258,2018,73.0801369094648,6.456,1825.85813775214,522.59254251673,193.026331283703,71.842,1757.92182427296,-0.04,0.72,0,0.0287549864025015,7.840500691617868,0.2815759774916334,0.3374125375843147,0.0543288736690942,0.7302665729613876,0.7028579909989047
LANDIS+GYR GROUP AG,2683.75987223574,2019,307.849428588435,4.764,1732.75007453482,714.575722545606,236.434075155312,64.564,1637.66519189528,1.6,2.0,0,0.1147082612618308,7.894974027709091,0.3543572610721939,0.3374125375843147,0.0543288736690942,0.7513862888406667,0.7028579909989047
LANDIS+GYR GROUP AG,2034.06466518138,2020,132.390126523189,-17.284,1295.88767308396,488.451925443124,249.7250666543,63.709,1278.64810470832,3.62,4.9,0,0.0650864885415939,7.617791368227719,0.3629073375755239,0.3374125375843147,0.0543288736690942,0.6617002841760997,0.7028579909989047
LANDIS+GYR GROUP AG,2116.41581961116,2021,78.4862535086089,3.166,1281.66803229503,579.521775906642,255.226011409492,60.558,1354.16398553585,0.25,0.25,0,0.0370845146692528,7.657479285775788,0.3944157757569109,0.3374125375843147,0.0543288736690942,0.6942477532883434,0.7028579909989047
LANDIS+GYR GROUP AG,2221.19347038689,2022,107.540265544702,11.88,1395.29852450398,600.693517006959,225.201428875949,62.818,1540.56996611693,22.6,64.6,1,0.0484155329008645,7.7057999296849795,0.3718248576244251,0.3374125375843147,0.0543288736690942,0.7273243649224642,0.7028579909989047
LANDIS+GYR GROUP AG,2215.10797304585,2023,115.845886400488,5.003,1401.42104591405,384.504274844316,429.182652287492,63.266,1778.87508494091,-20.407,44.581,1,0.0522980765769155,7.703056427587269,0.3673351082805053,0.3374125375843147,0.0543288736690942,0.4725457200101123,0.7028579909989047
LANDIS+GYR GROUP AG,2118.448207684,2024,151.096421781489,-3.077,1160.45705071952,514.537549674475,443.453607290005,54.779,1523.01131367153,-33.391,50.823,1,0.0713241047071316,7.658439122132174,0.4522136314164635,0.3374125375843147,0.0543288736690942,0.5371005211622771,0.7028579909989047
LEM HOLDING SA,148.983,2016,12.809,36.895,90.48,51.106,7.397,60.732,264.519,-0.44,2.84,0,0.0859762523240906,5.003832205476517,0.3926823865810193,0.4421583341564512,0.079014802300861,0.8735620395535272,0.8508035652184956
LEM HOLDING SA,184.23,2017,17.63,34.138,109.032,64.574,10.624,59.183,301.243,-0.775,0.775,0,0.0956955978939369,5.2161849770094175,0.4081745644031916,0.4421583341564512,0.079014802300861,0.858719646799117,0.8508035652184956
LEM HOLDING SA,187.113,2018,12.538,33.27,113.125,64.498,9.49,60.458,321.591,-0.04,0.72,0,0.0670076370963001,5.231712712426975,0.3954188110927621,0.4421583341564512,0.079014802300861,0.8717359571822458,0.8508035652184956
LEM HOLDING SA,230.313,2019,19.243,24.156,117.363,97.971,14.979,50.958,307.942,1.6,2.0,0,0.0835515146778514,5.4394392533446645,0.4904195594690704,0.4421583341564512,0.079014802300861,0.8673837981407703,0.8508035652184956
LEM HOLDING SA,264.373,2020,22.418,23.03,131.899,117.599,14.875,49.891,300.966,3.62,4.9,0,0.0847968589833303,5.577360984760107,0.5010874786759616,0.4421583341564512,0.079014802300861,0.8877138155411629,0.8508035652184956
LEM HOLDING SA,301.397,2021,17.198,28.294,161.197,104.548,35.652,53.483,373.395,0.25,0.25,0,0.0570609528296565,5.708428332592758,0.4651672047167025,0.4421583341564512,0.079014802300861,0.7457061340941513,0.8508035652184956
LEM HOLDING SA,327.504,2022,21.775,27.152,173.633,114.912,38.959,53.017,406.35,22.6,64.6,1,0.0664877375543504,5.791500268741178,0.4698293761297571,0.4421583341564512,0.079014802300861,0.7468073906064171,0.8508035652184956
LEM HOLDING SA,344.325,2023,23.71,21.774,176.677,128.852,38.796,51.311,405.777,-20.407,44.581,1,0.0688593625208741,5.841585978803395,0.4868888404850069,0.4421583341564512,0.079014802300861,0.7685865623210537,0.8508035652184956
LEM HOLDING SA,345.604,2024,18.703,3.031,125.771,117.753,102.08,36.392,306.924,-33.391,50.823,1,0.0541168504994155,5.845293610936995,0.636083494404,0.4421583341564512,0.079014802300861,0.535647514249453,0.8508035652184956
LENZERHEIDE BERGBAHNEN AG,118.799,2016,5.79,-1.353,41.465,9.834,67.5,34.903,24.051,-0.44,2.84,0,0.0487377839880807,4.7774329893847,0.6509650754635982,0.6526030945359252,0.0570570217007834,0.1271626968733028,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,116.339,2017,3.964,-1.672,39.326,10.013,67.0,33.803,23.446,-0.775,0.775,0,0.0340728388588521,4.756508342949714,0.6619706203422756,0.6526030945359252,0.0570570217007834,0.1300170101151753,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,119.765,2018,5.345,0.372,39.501,13.264,67.0,32.982,26.981,-0.04,0.72,0,0.0446290652527867,4.78553148940686,0.670179100738947,0.6526030945359252,0.0570570217007834,0.1652546596232433,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,117.207,2019,8.721,0.59,39.976,13.231,64.0,34.107,29.64,1.6,2.0,0,0.0744068187053674,4.763941602321785,0.6589282210106905,0.6526030945359252,0.0570570217007834,0.1713172171796299,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,107.976,2020,4.638,0.321,40.22,6.756,61.0,37.249,28.155,3.62,4.9,0,0.0429539897755056,4.68190898020698,0.6275098169963695,0.6526030945359252,0.0570570217007834,0.0997107267253084,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,113.49,2021,11.07,0.19,40.168,17.022,56.3,35.393,28.859,0.25,0.25,0,0.0975416336241078,4.731714727313047,0.6460657326636708,0.6526030945359252,0.0570570217007834,0.2321540601729358,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,103.0383,2022,5.7117,2.441,42.4176,16.7072,43.9135,41.167,34.5669,22.6,64.6,1,0.0554327856729002,4.635100763772738,0.5883317174293442,0.6526030945359252,0.0570570217007834,0.2756022282817585,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,99.3337,2023,6.4216,1.403,43.6207,16.3687,39.3443,43.913,33.6722,-20.407,44.581,1,0.0646467412368612,4.59848488910565,0.5608670572021378,0.6526030945359252,0.0570570217007834,0.2938039595785544,0.1542693951149326
LENZERHEIDE BERGBAHNEN AG,102.6143,2024,4.4729,1.234,44.9096,20.6547,37.05,43.765,36.2078,-33.391,50.823,1,0.0435894412377222,4.63097729924303,0.5623455990052069,0.6526030945359252,0.0570570217007834,0.3579379149358718,0.1542693951149326
LICHT- UND WASSERWERK AG KANDERSTEG,15.36,2016,1.447,0.846,9.512,1.14,4.708,61.927,2.989,-0.44,2.84,0,0.0942057291666666,2.731766727719526,0.3807291666666667,0.3197438629048418,0.1318649613415323,0.194938440492476,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,15.357,2017,1.066,2.885,9.895,1.292,4.17,64.433,3.384,-0.775,0.775,0,0.069414599205574,2.731571396143556,0.3556684248225565,0.3197438629048418,0.1318649613415323,0.2365433906993775,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,14.728,2018,1.308,2.797,10.216,0.516,3.996,69.364,3.194,-0.04,0.72,0,0.0888104291146116,2.6897504439307767,0.3063552417164585,0.3197438629048418,0.1318649613415323,0.1143617021276595,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,14.587,2019,2.381,1.268,10.322,0.422,3.843,70.762,3.407,1.6,2.0,0,0.1632275313635428,2.680130721104076,0.2923836292589292,0.3197438629048418,0.1318649613415323,0.0989449003516999,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,15.291,2020,3.149,2.904,10.611,1.202,3.478,69.394,3.39,3.62,4.9,0,0.2059381335426067,2.7272644200260143,0.3060623896409652,0.3197438629048418,0.1318649613415323,0.2568376068376068,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,15.148,2021,2.569,3.796,10.948,0.475,3.725,72.274,3.696,0.25,0.25,0,0.1695933456561922,2.7178685100395485,0.277264325323475,0.3197438629048418,0.1318649613415323,0.113095238095238,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,21.1743,2022,4.2811,0.564,10.9009,0.5982,9.6752,51.482,4.0993,22.6,64.6,1,0.2021837793929433,3.0527881821404557,0.4851825089849488,0.3197438629048418,0.1318649613415323,0.0582280452430548,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,22.298,2023,4.4536,3.005,11.2715,2.5699,8.4566,50.549,5.9332,-20.407,44.581,1,0.1997309175710826,3.1044969883453795,0.4945062337429366,0.3197438629048418,0.1318649613415323,0.2330657960368203,0.1691202131006763
LICHT- UND WASSERWERK AG KANDERSTEG,20.2342,2024,2.8858,6.426,11.8137,1.027099999,7.3934,58.385,5.6407,-33.391,50.823,1,0.1426199207282719,3.0073742420879177,0.4161518616500776,0.3197438629048418,0.1318649613415323,0.1219761295792383,0.1691202131006763
LIEBHERR-INTERNATIONAL AG,13559.4896953965,2016,1848.48583952724,3.736,7551.37523436072,3072.59899977037,2935.51546126546,55.691,9648.32498742813,-0.44,2.84,0,0.1363241450122424,9.51484192770339,0.4430929626411832,0.4386263541364512,0.1301362486129777,0.5114081996434932,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15225.6839357129,2017,2100.7396749282,4.425,8650.93019808962,4034.21555613995,2540.53818148332,56.818,11515.4688750936,-0.775,0.775,0,0.1379734193746639,9.630739013455043,0.4318199277867399,0.4386263541364512,0.1301362486129777,0.6135918875644902,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15542.3401322558,2018,1396.95026651179,3.729,8535.03915859098,4078.10259400576,2929.1983796591,54.915,11896.0631654285,-0.04,0.72,0,0.0898803046789993,9.651323200245702,0.4508523757707667,0.4386263541364512,0.1301362486129777,0.5819790828640385,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15540.711391696,2019,1879.50372934285,5.235,8575.23576512675,4256.0752852538,2709.40034131542,55.179,12780.1902892237,1.6,2.0,0,0.1209406494960804,9.651218400975267,0.4482082866741313,0.4386263541364512,0.1301362486129777,0.61102435977514,0.583145601884897
LIEBHERR-INTERNATIONAL AG,14849.7660929198,2020,2201.56730249651,2.024,8416.99404844443,3646.2106797732,2786.56136470212,56.681,11181.9290152831,3.62,4.9,0,0.1482560256316894,9.60573939278826,0.4331901259739298,0.4386263541364512,0.1301362486129777,0.5668179525970749,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15038.6204824055,2021,2217.33853002199,5.582,8653.30575049607,3920.91610460298,2464.39862730649,57.541,12031.5166204783,0.25,0.25,0,0.1474429474841908,9.618376870052682,0.4245944459719558,0.4386263541364512,0.1301362486129777,0.6140521288651446,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15163.9801996597,2022,1442.64114504198,1.598,8541.61726422806,4580.01635876467,2042.34657666694,56.328,12396.8664675314,22.6,64.6,1,0.0951360477953113,9.626678170888848,0.4367166699136303,0.4386263541364512,0.1301362486129777,0.691598513011152,0.583145601884897
LIEBHERR-INTERNATIONAL AG,15228.0337525803,2023,1010.87039052483,4.072,8262.4034399096,4691.40399789946,2274.22631477121,54.258,13034.5656783744,-20.407,44.581,1,0.0663822005486127,9.630893333981431,0.4574215178299289,0.4386263541364512,0.1301362486129777,0.6735074626865668,0.583145601884897
LIEBHERR-INTERNATIONAL AG,16055.2327637802,2024,1438.482753033,3.608,8358.59886912517,5076.00376168172,2620.6301329733,52.062,13729.435257734,-33.391,50.823,1,0.0895958828001637,9.683790104318254,0.4793847593426512,0.4386263541364512,0.1301362486129777,0.6595095766743934,0.583145601884897
LINDENHOFGRUPPE AG,238.811,2016,85.873,2.659,58.736,78.983,101.092,24.595,408.719,-0.44,2.84,0,0.3595856137280108,5.475672444109141,0.754048180360201,0.7158367409495563,0.2179515541923687,0.4386116895737887,0.3923019489357903
LINDENHOFGRUPPE AG,233.88,2017,72.621,2.957,63.778,66.287,103.815,27.27,402.661,-0.775,0.775,0,0.3105053873781426,5.45480816330747,0.727304600649906,0.7158367409495563,0.2179515541923687,0.3896897155824153,0.3923019489357903
LINDENHOFGRUPPE AG,235.3,2018,61.318,2.878,69.227,61.153,104.92,29.421,388.923,-0.04,0.72,0,0.2605949851253718,5.4608612957333165,0.7057926051848704,0.7158367409495563,0.2179515541923687,0.3682296339561517,0.3923019489357903
LINDENHOFGRUPPE AG,251.934,2019,49.271,3.135,75.546,62.701,113.687,29.986,398.303,1.6,2.0,0,0.1955710622623385,5.529167148446477,0.7001357498392436,0.7158367409495563,0.2179515541923687,0.355472027575572,0.3923019489357903
LINDENHOFGRUPPE AG,272.49,2020,22.239,0.412,76.461,82.558,113.471,28.06,387.473,3.62,4.9,0,0.0816140041836397,5.607601916182232,0.71939887702301,0.7158367409495563,0.2179515541923687,0.4211519724122451,0.3923019489357903
LINDENHOFGRUPPE AG,263.406,2021,26.298,1.89,82.093,69.018,112.295,31.166,405.384,0.25,0.25,0,0.0998382724767089,5.573696568093022,0.6883404326401068,0.7158367409495563,0.2179515541923687,0.3806566545145687,0.3923019489357903
LINDENHOFGRUPPE AG,260.9192,2022,30.5222,-2.334,75.8343,74.1041,110.9808,29.064,410.3514,22.6,64.6,1,0.1169795093653514,5.564210780849303,0.7093571496463273,0.7158367409495563,0.2179515541923687,0.4003789612226605,0.3923019489357903
LINDENHOFGRUPPE AG,253.4324,2023,20.1931,-2.76,68.7158,76.901,107.8156,27.114,431.5823,-20.407,44.581,1,0.0796784467968578,5.535097120802694,0.7288594512777372,0.7158367409495563,0.2179515541923687,0.4163188365312051,0.3923019489357903
LINDENHOFGRUPPE AG,263.0528,2024,6.1326,2.666,75.6136,82.1839,105.2553,28.745,455.4016,-33.391,50.823,1,0.0233131903557004,5.5723547724843545,0.7125535253758941,0.7158367409495563,0.2179515541923687,0.4384563100994882,0.3923019489357903
LOEB HOLDING AG,258.026,2016,13.725,-0.983,175.086,22.335,60.605,67.856,93.624,-0.44,2.84,0,0.0531923139528574,5.553060355037937,0.3214404749908923,0.3266934091296111,0.057455142752353,0.2692910537738124,0.1987470244227762
LOEB HOLDING AG,253.659,2017,15.408,1.778,177.249,16.437,59.973,69.877,87.646,-0.775,0.775,0,0.0607429659503506,5.535990845346564,0.3012311804430357,0.3266934091296111,0.057455142752353,0.2151158225363172,0.1987470244227762
LOEB HOLDING AG,248.422,2018,17.021,0.227,174.985,14.163,59.274,70.439,81.795,-0.04,0.72,0,0.0685164759964898,5.515128912965211,0.2956139150316799,0.3266934091296111,0.057455142752353,0.1928591854242412,0.1987470244227762
LOEB HOLDING AG,254.529,2019,11.941,2.039,178.192,15.528,60.809,70.009,74.573,1.6,2.0,0,0.0469141040903001,5.539414778418342,0.2999147444888402,0.3266934091296111,0.057455142752353,0.2034138098169957,0.1987470244227762
LOEB HOLDING AG,255.552,2020,12.293,-2.13,159.741,15.356,80.455,62.508,62.02,3.62,4.9,0,0.0481037127473077,5.543425911440756,0.3749178249436514,0.3266934091296111,0.057455142752353,0.1602738725198568,0.1987470244227762
LOEB HOLDING AG,261.681,2021,17.601,1.534,165.633,14.554,81.494,63.296,68.967,0.25,0.25,0,0.0672612837768122,5.567126204684153,0.3670423148795671,0.3266934091296111,0.057455142752353,0.1515284024654339,0.1987470244227762
LOEB HOLDING AG,271.374,2022,18.235,-0.275,162.772,17.963,90.639,59.981,76.666,22.6,64.6,1,0.06719508869678,5.60349794325385,0.4001930914531237,0.3266934091296111,0.057455142752353,0.1654021104583709,0.1987470244227762
LOEB HOLDING AG,269.362,2023,11.209,1.432,162.982,15.232,91.148,60.507,75.928,-20.407,44.581,1,0.0416131451355425,5.596056199832679,0.3949332125541093,0.3266934091296111,0.057455142752353,0.1431848091746569,0.1987470244227762
